"","Revenue","EPS_Diluted","Free_Cash_Flow","priceEarningsToGrowthRatio","ebitperRevenue","niperEBT","netProfitMargin","returnOnAssets","eBITperRevenue","Return_on_Tangible_Assets","Book_Value_per_Share_Growth","Class"
"196",635742000,-11.59,-10696000,0,-2.4657518301449,0,-1.8669114200415,-1.0588,-2.4657518301449,-1.0588,-0.6887,"0"
"197",6.802e+09,4,2.84e+08,13.640442675125,0.15951190826228,0.66524520255864,0.091737724198765,0.1225,0.15951190826228,0.1225,0.0696,"1"
"198",1.1578e+10,1.31,1.53e+08,15.23018869969,0.050008637070306,0.86363636363636,0.02789773708758,0.0453,0.050008637070306,0.0453,-0.1109,"0"
"199",4438256658.5956,0.5811,-31476997.5787,33.835186542138,0.024004364429887,0.57954545454608,0.013911620294609,0.0349,0.024004364429887,0.0349,-2.1805,"0"
"200",1007900000,-0.55,-42400000,0,-0.054072824684989,0,-0.19734100605219,-0.057,-0.054072824684989,-0.057,-0.0757,"0"
"201",5.489e+09,3.18,7.14e+08,9.0895963143483,0.40717799234833,0.96257248286769,0.33266533066132,0.1635,0.40717799234833,0.1635,-0.206,"0"
"202",6055663537.3639,-0.0297,-384824258.3552,0,0.18582232972959,0,-0.0065246487834262,-0.0024,0.18582232972959,-0.0024,-0.1134,"0"
"203",876741000,2.24,78822000,10.8118216727,0.20179847868413,0.76573653471772,0.13862702896294,0.1236,0.20179847868413,0.1236,0.2889,"0"
"204",4.743e+09,5.42,-3.77e+08,8.6652710719424,0.49356947079907,0.64262598243181,0.29306346194392,0.1964,0.49356947079907,0.1964,-0.0459,"0"
"205",4.5608e+10,7.99,4.549e+09,8.3529144386567,0.13300298193299,0.73048652432622,0.091519031748816,0.2789,0.13300298193299,0.2789,-0.2632,"1"
"206",2994169000,1.54,62183000,40.733388725033,0.1803445296508,0.69087200579876,0.068440692559438,0.0579,0.1803445296508,0.0579,0.051,"1"
"207",6.432e+09,2.21,-9.9e+07,0,0.08535447761194,0.72859744990893,0.062189054726368,0.1039,0.08535447761194,0.1039,0,"1"
"208",1934800000,-0.53,-1.33e+08,0,-0.038143477362001,0,-0.038970436220798,-0.0445,-0.038143477362001,-0.0445,-0.0997,"1"
"209",6.819e+09,1.02,3.98e+08,17.395007039283,0.15280832966711,0.71348314606742,0.074497726939434,0.0301,0.15280832966711,0.0301,0.0163,"0"
"210",3223399000,4.55,143005000,8.5940946208715,0.20071638664652,0.74532705300624,0.14103435534974,0.1248,0.20071638664652,0.1248,0.0806,"0"
"211",4.7664e+10,3.512,1.1776e+10,7.5578144097535,0.2146064115475,0.68131524008351,0.13693773078214,0.0845,0.2146064115475,0.0845,0.0087,"0"
"212",9.527e+09,4.97,8.4e+08,13.480057712627,0.12312375354256,0.76166328600406,0.078828592421539,0.1204,0.12312375354256,0.1204,-0.0418,"0"
"213",2957951000,2.73,149475000,38.686413750554,0.10700143443891,0.62129064716029,0.0526043196794,0.0384,0.10700143443891,0.0384,1.2974,"1"
"214",1111626000,0.99,6705000,13.087836785909,0.061267908451224,1.660192114806,0.077428019855599,0.146,0.061267908451224,0.146,0.2341,"0"
"215",9055800000,2.68,1.193e+09,15.06358057554,0.14586232028092,0.84777054314679,0.11358466397226,0.0795,0.14586232028092,0.0795,-0.0928,"0"
"216",7.9282e+10,-1.44,2.05e+08,0,0.03468630962892,0,-0.013697939002548,-0.0203,0.03468630962892,-0.0203,-0.3493,"0"
"217",2063280550.7745,0.4045,666953.5284,31.97973798008,0.050810166454507,18.586594421065,0.077260282657325,0.0261,0.050810166454507,0.0261,-0.0683,"0"
"218",4391500000,0.12,6.3e+07,217.75131386861,0.056290561311625,0.92881355932203,0.0062393259706251,0.0112,0.056290561311625,0.0112,-0.0899,"1"
"219",1896766000,0.39,192912000,49.904782097185,0.13840979857294,0.43867440704671,0.043742876032152,0.0145,0.13840979857294,0.0145,0.4972,"0"
"220",0,-0.0947,-63709122.2031,0,0,0,0,-0.0154,0,-0.0154,-0.0715,"0"
"221",6.121e+09,3,3.98e+08,16.026374570424,0.034471491586342,5.1777777777778,0.038065675543212,0.0543,0.034471491586342,0.0543,-0.2201,"0"
"222",2300721000,4.77,432195000,4.0081276728568,0.23071593643906,1,0.21611877320197,0.3137,0.23071593643906,0.3137,0.1896,"0"
"223",5.6762e+10,2.591,9.852e+09,12.292891663937,0.37923258518023,0.67106539879682,0.24368415489236,0.1224,0.37923258518023,0.1224,0.1199,"0"
"224",288300000,-1.35,-111400000,0,-0.61984044398196,0,-0.58827610128339,-0.0958,-0.61984044398196,-0.0958,1.0372,"0"
"225",3.647e+09,3.03,1.44e+08,14.70692120603,0.094872497943515,0.68384879725086,0.054565396216068,0.086,0.094872497943515,0.086,-0.0139,"0"
"226",245473000,-0.52,-10893000,0,-0.29966635841824,0,-0.25032488298102,-0.0895,-0.29966635841824,-0.0895,-0.092,"0"
"227",2.301e+09,1.76,1.76e+08,0,0,0,0,0,0,0,0,"0"
"228",0,-0.13,-9808000,0,0,0,0,-0.2017,0,-0.2017,-0.1406,"1"
"229",386547000,3,22084000,0,0,0,0,0,0,0,0,"0"
"230",3573732000,2.03,40626000,17.590700341212,0.040672887614404,0.64887068650906,0.022388080583547,0.0924,0.040672887614404,0.0924,0.11,"0"
"231",0,-0.29,-21593179,0,0,0,0,-0.4583,0,-0.4583,-0.3432,"0"
"232",2014214000,0.9,479057000,12.206785403243,0.22884758024718,0.59583474816072,0.11760865528688,0.0612,0.22884758024718,0.0612,-0.0606,"0"
"233",1447821000,1.51,109790000,36.736046085327,0.084637534612359,0.69168709438074,0.050866785327744,0.0715,0.084637534612359,0.0715,-0.1362,"1"
"234",3258700000,2.29,191700000,17.331646948979,0.12738208488047,0.84547704151773,0.09436278270476,0.1574,0.12738208488047,0.1574,0.007,"0"
"235",5787700000,1.61,-173900000,15.837694073518,0.40653454740225,0.63853228587852,0.23031601499732,0.154,0.40653454740225,0.154,0.0673,"0"
"236",1311498000,2.39,4376000,6.3259843457546,0.042352332981064,3.304586188719,0.071698164999108,0.2501,0.042352332981064,0.2501,0.3842,"1"
"237",1757300000,3.63,-1605600000,24.973082844734,0.18295111819268,1.0469874952634,0.15722984123371,0.2493,0.18295111819268,0.2493,-0.3378,"1"
"238",1.432e+09,0.31,16498000,0,0.04956843575419,0,-0.0061291899441341,-0.0085,0.04956843575419,-0.0085,0,"1"
"239",45303000,-1.05,-17656000,0,-9.2570469946803,0,-6.8857029335806,-0.9708,-9.2570469946803,-0.9708,-0.4105,"0"
"240",1.737e+09,-3.74,-4.6e+07,0,-0.01496833621186,0,-0.24582613701785,-0.0993,-0.01496833621186,-0.0993,-0.2861,"0"
"241",1596124697.3366,-1.3438,130705811.138,0,0.10935991304606,0,-0.042429492134046,-0.0997,0.10935991304606,-0.0997,1.5679,"0"
"242",1886737699.2377,0.5945,71413721.4137,4.1106682382101,0.12761874153486,0.65200033619071,0.071233442758419,0.3992,0.12761874153486,0.3992,0,"0"
"243",2445548000,1.69,382033000,33.149116859192,0.078983524347099,0.87823451910408,0.054513753154712,0.0387,0.078983524347099,0.0387,-0.11,"0"
"244",5.26e+09,1.91,7.8e+07,17.50989159292,0.065589353612167,0.97835497835498,0.042965779467681,0.0607,0.065589353612167,0.0607,-0.0208,"1"
"245",898396000,2.49,111143000,0,0.22271470487402,0.68338980440474,0.1382942488613,0.1051,0.22271470487402,0.1051,0.1343,"0"
"246",4115073000,1.55,186625000,13.104067478448,0.10923888835022,0.8223600943045,0.072473319428355,0.0721,0.10923888835022,0.0721,0.089,"0"
"247",56494000,0.09,7317000,33.321755362571,0.18784295677417,1.2427153032592,0.20382695507488,-0.2195,0.18784295677417,-0.2195,-0.0452,"0"
"248",14280500000,3.93,1032600000,24.816533471899,0.13554147263751,0.71637879690292,0.084226742761108,0.3402,0.13554147263751,0.3402,-0.0045,"1"
"249",603521000,0.76,64852000,30.50232519852,0.23724609417071,1.1069916198627,0.16459576385909,5.3964,0.23724609417071,5.3964,-0.1072,"0"
"250",1.4791e+10,7.52,9.64e+08,14.096128948752,0.17077952809141,0.89867464728516,0.14211344736664,0.4511,0.17077952809141,0.4511,0.087,"0"
"251",1674200000,1,-35700000,36.016975081562,0.041572094134512,0.67103347889374,0.027535539362083,0.042,0.041572094134512,0.042,0,"0"
"252",442400000,0.7,-590900000,63.598497185897,0.35849909584087,0.6796178343949,0.24118444846293,0.0322,0.35849909584087,0.0322,0.1457,"0"
"253",2104454000,0.97,-103949000,40.852349104936,0.049354844534497,0.59168340842358,0.023651265363843,0.0524,0.049354844534497,0.0524,-0.0452,"0"
"254",1067312000,-0.3,-63387000,0,0.00096691501641507,0,-0.071267820468616,-0.0407,0.00096691501641507,-0.0407,-0.0234,"0"
"255",196928000,-0.74,-2985000,0,-0.48287699057524,0,-0.37847842866428,-0.3655,-0.48287699057524,-0.3655,-0.2612,"0"
"256",6.7206e+10,5.18,8.885e+09,0,0,0,0,0,0,0,0,"0"
"257",10373900000,-0.2,21300000,0,0.021486615448385,0,-0.0019375548250899,-0.0094,0.021486615448385,-0.0094,-0.3521,"0"
"258",174006000,0.12,21316000,36.974778268812,0.19557371584888,0.47452781410627,0.089663574819259,0.0493,0.19557371584888,0.0493,0.0902,"0"
"259",751942000,-3.6,-5721000,0,-0.83593947405518,0,-0.7245545534097,-0.3045,-0.83593947405518,-0.3045,-0.2838,"0"
"260",46253000,-4.41,-6279000,0,-1.834324260048,0,-1.8730676929064,-0.8575,-1.834324260048,-0.8575,-0.2649,"0"
"261",11129533000,8.77,880983000,27.865691651549,0.11882178704174,0.68818081966197,0.07780083854372,0.9558,0.11882178704174,0.9558,-0.4073,"0"
"262",300122000,-1.57,62481000,0,-0.23124929195461,0,-0.42113873691366,-0.1564,-0.23124929195461,-0.1564,-0.1599,"0"
"263",5.563e+09,6.64,3.99e+08,5.0844094663573,0.065432320690275,1.6513409961686,0.077476181916232,0.1112,0.065432320690275,0.1112,0.0677,"0"
"264",507515000,0.31,-625652000,27.451789746311,0.04604001852162,4.681466073734,0.12860506586012,0.0157,0.04604001852162,0.0157,0.1283,"0"
"265",12114641276.2048,0.3488,740616386.8705,0,0.16950594490398,0.30862867177527,0.021325266152176,8e-04,0.16950594490398,8e-04,-0.0674,"0"
"266",0,-0.25,-9749214,0,0,0,0,-0.1205,0,-0.1205,0.5291,"0"
"267",22895883777.2397,0.954,1441888619.8547,27.202960785568,0.053563874788495,0.76679841897234,0.030774111675127,0.0509,0.053563874788495,0.0509,-0.0797,"1"
"268",410389000,0.13,65733000,107.36655227538,0.041528890881578,0.90287669965776,0.023784750565926,0.0104,0.041528890881578,0.0104,0.0126,"0"
"269",1604096000,0.18,1990000,37.113140495868,0.03092707668369,0.94231867504283,0.011314784152569,0.0772,0.03092707668369,0.0772,1.5786,"1"
"270",3235611000,3.96,162003000,5.0741129037516,0.089732047517455,0.6369204967456,0.049296408004547,0.1311,0.089732047517455,0.1311,0.2103,"0"
"271",4376353000,2.18,184357000,17.670022248509,0.11221992375844,0.7110831547458,0.066644532559416,0.1759,0.11221992375844,0.1759,0.1472,"0"
"272",1282500000,6.44,117700000,11.107259198715,0.24319688109162,0.74674434544208,0.16990253411306,0.1869,0.24319688109162,0.1869,0.1739,"0"
"273",3088533000,5.06,378503000,18.212169304413,0.19268953901415,0.7550035424115,0.13422003261743,0.2169,0.19268953901415,0.2169,0.0448,"1"
"274",298634000,0.17,-41275000,67.41346779591,0.024967016481713,1.1027334851936,0.016210478378215,0.0189,0.024967016481713,0.0189,0.0094,"1"
"275",2578300000,2.65,1.57e+08,17.878903452492,0.11402862351162,0.67490879610863,0.064577434743823,0.2013,0.11402862351162,0.2013,-0.2122,"1"
"276",2066288000,-0.27,17868000,0,0.026765871940407,-2.7054301403295,-0.010729869214746,-0.0284,0.026765871940407,-0.0284,-0.4552,"0"
"277",4415350000,5.07,601272000,11.337082692044,0.25247760653176,0.62976355662807,0.15367366120466,0.1603,0.25247760653176,0.1603,0.2049,"0"
"278",703714000,1.48,22039000,18.717396268584,0.061344523485393,0.90518075468379,0.029247677323458,0.086,0.061344523485393,0.086,0.1561,"1"
"279",1749700000,0.5,401189000,1.1550198040014,0.41133165685546,0.71885821930943,0.29137566439961,0.5064,0.41133165685546,0.5064,0,"0"
"280",1.0439e+10,4.61,827400000,24.950072471514,0.14236995880831,0.72860186613768,0.094999521026918,0.1005,0.14236995880831,0.1005,0.0312,"0"
"281",1503800000,-1.83,-12900000,0,-0.091169038435962,0,-0.08385423593563,-0.0771,-0.091169038435962,-0.0771,-0.2131,"0"
"282",862087000,-2.63,15243000,0,-0.08161705257126,0,-0.094913854402166,-0.2299,-0.08161705257126,-0.2299,-0.1827,"1"
"283",1.0239e+10,-2.5,-1.36e+08,0,-0.17628674675261,0,-0.28391444477,-0.1272,-0.17628674675261,-0.1272,-0.3492,"0"
"284",14783993.1153,31.3253,104486230.6368,0,97.590197334073,0.99803693379916,97.396123173761,8.3078,97.590197334073,8.3078,0,"1"
"285",987400000,0.25,-14800000,26.491652173913,0.044561474579704,1.036036036036,0.011646749037877,0.0244,0.044561474579704,0.0244,-0.158,"0"
"286",1230433000,0.07,-84527000,276.42363373295,0.026113571401287,0.32094998009818,0.0019659745796805,0.0029,0.026113571401287,0.0029,-0.1634,"0"
"287",29349000,-0.07,1436000,0,-0.20613990255205,0,-0.29810214998807,-0.1053,-0.20613990255205,-0.1053,-0.212,"0"
"288",495888000,0.85,-151879000,36.208388257105,0.091722324395831,0.82202218965878,0.039593617913722,0.0222,0.091722324395831,0.0222,0.0499,"0"
"289",726515000,1.31,29214000,0,0.047346579217222,0.60769230769231,0.028163217552287,0.0895,0.047346579217222,0.0895,0.2325,"1"
"290",2151972000,-5.1,-44793000,0,-0.010040558148526,0,-0.018874780898636,-0.1,-0.010040558148526,-0.1,0.7661,"0"
"291",4.258e+09,-2.93,3e+06,0,-0.061061531235322,0,-0.065054015969939,-0.0945,-0.061061531235322,-0.0945,-0.2543,"0"
"292",447402000,2.22,-10349000,26.167536750851,0.20836294875749,0.85096065178949,0.17532107590042,0.2638,0.20836294875749,0.2638,0.1996,"0"
"293",408978000,0.89,20278000,20.521324397572,0.062252737311053,0.6601475721993,0.040689230227543,0.098,0.062252737311053,0.098,0.0919,"0"
"294",1512077000,0.25,59719000,0,0.02622154824126,0.34512754633878,0.0062185986560208,0.0741,0.02622154824126,0.0741,0,"1"
"295",298665000,1.04,97802000,7.3391525233424,0.27758190614903,1.0003678354199,0.25496459243634,0.1539,0.27758190614903,0.1539,-0.0596,"0"
"296",794300000,2.93,129800000,11.586480202899,0.1478030970666,0.81397459165154,0.11292962356792,0.1184,0.1478030970666,0.1184,-0.1054,"1"
"297",1810342000,1.57,38603000,14.227456963579,0.058720396477572,0.79244246592587,0.03825023117179,0.0698,0.058720396477572,0.0698,-0.0526,"0"
"298",1175112000,1.81,109976000,5.947241635449,0.13947266303127,1.1740402573148,0.096292098114903,0.1005,0.13947266303127,0.1005,0.0621,"0"
"299",0,-0.102,0,0,0,0,0,0,0,0,0,"0"
"300",957689000,0.75,100269000,27.403006476446,0.065625688506394,0.78216500704208,0.033053527815397,0.0309,0.065625688506394,0.0309,-1.0644,"0"
"301",59178830599.2852,1.7166,-666020888.4872,0.0068301801314176,0.072245727885668,0.43438763047126,0.0097702197969773,1e-04,0.072245727885668,1e-04,-0.0786,"0"
"302",5291100000,6.04,302300000,0,0.061896392054582,0.70698166431594,0.037893821700592,0.1357,0.061896392054582,0.1357,0.069,"0"
"303",8.726e+09,-1,6.2e+07,0,0,0,0,0,0,0,0,"0"
"304",328915000,-1.4,-31244000,0,-0.23203563230622,0,-0.2536856026633,-0.753,-0.23203563230622,-0.753,-0.9834,"0"
"305",1837700000,-1.26,34215000,0,0.0047439734450672,0,-0.020318876856941,-0.0362,0.0047439734450672,-0.0362,-0.1444,"1"
"306",0,-0.2324,-29468158.3477,0,0,0,0,-0.0475,0,-0.0475,-0.102,"1"
"307",1126890000,2.02,32812000,16.350102402032,0.051103479487794,0.76879983941899,0.037386967672089,0.0795,0.051103479487794,0.0795,-0.004,"0"
"308",154068000,0.6,-3239000,16.721445516055,0.14183996676792,0.46029360188386,0.059629514240465,0.0343,0.14183996676792,0.0343,0.1622,"0"
"309",0,-0.23,-7065000,0,0,0,0,-0.7486,0,-0.7486,-0.4163,"0"
"310",0,-0.284,-23889845.0947,0,0,0,0,-0.2403,0,-0.2403,-0.1253,"0"
"311",0,-0.08,-6843578,0,0,0,0,-0.6139,0,-0.6139,-0.0092,"0"
"312",2660329000,0.953,-19603000,216.74107907232,0.0041930904034802,0.049607415485278,0.001709938883499,0.0102,0.0041930904034802,0.0102,-0.0051,"1"
"313",0,-0.1,-16856771,0,0,0,0,-0.0829,0,-0.0829,-0.069,"1"
"314",3835500000,0.85,115600000,41.298306439394,0.039786207795594,0.87610619469027,0.020649198279233,0.0796,0.039786207795594,0.0796,-0.1776,"0"
"315",1356100000,3.86,64700000,16.062579573816,0.10662930462355,0.67040149393091,0.052945947938943,0.0841,0.10662930462355,0.0841,-0.0099,"1"
"316",1651900000,0.86,26500000,11.935129637097,0.091228282583692,0.74195961106956,0.060052061262788,0.0881,0.091228282583692,0.0881,-0.1647,"0"
"317",237162000,0.96,147202000,73.848728672304,0.4445906173839,0.76302134086923,0.26412747404728,0.0878,0.4445906173839,0.0878,-0.0231,"0"
"318",290136000,0,12930000,0,0.019173766785232,0,-0.010946590564425,-0.0091,0.019173766785232,-0.0091,0,"0"
"319",1.725e+09,2.65,2.29e+08,25.564051948052,0.095652173913043,0.75,0.053565217391304,0.0533,0.095652173913043,0.0533,0.0242,"0"
"320",391660000,0.635,45734000,33.143967014764,0.17317571362917,0.62019776542989,0.10601286830414,0.3087,0.17317571362917,0.3087,0.1052,"0"
"321",46807228.9157,-0.2065,-4265920.8262,0,-0.5677514248934,0,-0.60696819268168,-0.5552,-0.5677514248934,-0.5552,-0.5379,"0"
"322",518020000,-0.2,14115000,38.508776976744,0.049621636230261,0.61812857713297,0.026894714489788,0.1697,0.049621636230261,0.1697,1.9414,"1"
"323",43274000,-13.5,-89712000,70.649295013123,0.73323473679346,0.82200647249191,0.052826177381338,0.015,0.73323473679346,0.015,0.1143,"0"
"324",1.555e+09,-1.58,-48300000,0,0.026237942122186,-19.058823529412,-0.020836012861736,-0.059,0.026237942122186,-0.059,-0.5855,"0"
"325",771445000,0.95,11069000,0,0.053179423030806,0.70376703716743,0.036277375574409,0.0919,0.053179423030806,0.0919,0.0485,"1"
"326",356322000,0.8,37710000,26.78678552477,0.19152901027722,0.64704158485479,0.12392723435544,0.2536,0.19152901027722,0.2536,0.0668,"1"
"327",0,0.14,-87365000,0,0,0,0,-0.0489,0,-0.0489,-0.1321,"0"
"328",666045000,4.29,69793000,0,0.089666614117665,0.62827815993121,0.052658604148368,0.11,0.089666614117665,0.11,0.1525,"0"
"329",424502000,0.37,68353000,47.910216649047,0.12957300554532,0.61272411798728,0.037434452605641,0.0383,0.12957300554532,0.0383,-0.3898,"0"
"330",839186000,2.91,98826000,15.935139404779,0.12103752922475,0.66164021436139,0.076650468430122,0.1344,0.12103752922475,0.1344,0.0074,"0"
"331",3.53e+08,-0.09,3.1e+07,0,0,0,0,0,0,0,0,"1"
"332",595384000,0.78,-12169000,24.276205158377,0.059229001787082,0.84242983113365,0.049101084342206,0.0989,0.059229001787082,0.0989,0.0042,"1"
"333",115405000,0.28,21518000,11.418783512071,0.27092413673584,0.48090577624256,0.1302889822798,0.2443,0.27092413673584,0.2443,0.1521,"0"
"334",207683000,0.34,18627000,16.535551661293,0.082775191036339,0.99915954615492,0.034345613266372,0.1264,0.082775191036339,0.1264,0.7814,"0"
"335",6.111e+09,0.365,5.8e+07,16.199848090948,0.12878415971199,0.73650793650794,0.075928653248241,0.0917,0.12878415971199,0.0917,-0.186,"0"
"336",2335405000,18.38,175242000,20.264153764841,0.15229307122319,0.68786696510459,0.099877751396439,0.2759,0.15229307122319,0.2759,-0.2217,"0"
"337",541383000,1.69,72152000,37.956405456821,0.15182781875308,0.68558895291491,0.097576022889526,0.243,0.15182781875308,0.243,0.1596,"0"
"338",289643000,0.63,8439000,22.834988118939,0.082032018726501,0.68540364468703,0.053759282979392,0.1491,0.082032018726501,0.1491,0.1731,"0"
"339",0,-264,-12057000,0,0,0,0,-0.2928,0,-0.2928,-0.0252,"0"
"340",6982000,-214.2,-14928000,0,-2.3892867373245,0,-2.6266112861644,-2.2491,-2.3892867373245,-2.2491,-3.8819,"0"
"341",25583361,-0.85,-4894981,0,-0.33778442949697,0,-0.37675944923734,-0.3261,-0.33778442949697,-0.3261,-0.1532,"0"
"342",65493106,0.33,875725,0,0.26541897402148,0.83044851159711,0.21347346085556,0.2482,0.26541897402148,0.2482,0.556,"0"
"343",1904600000,0.16,-5400000,36.012345724907,0.075081381917463,0.6234067207416,0.028247401029087,0.0366,0.075081381917463,0.0366,-0.2059,"0"
"344",1967139000,-0.11,46072000,0,0.028158152525063,-0.14254048396035,-0.0011768360039631,-0.0021,0.028158152525063,-0.0021,-0.1135,"0"
"345",348263000,1.71,22466000,0,0.08065743418049,0.64480952211254,0.051954988040647,0.1069,0.08065743418049,0.1069,0.0638,"0"
"346",1991811000,0,16759000,0,0.021453340703511,0,-8.8863853046298e-05,-2e-04,0.021453340703511,-2e-04,-0.0982,"1"
"347",2e+05,-0.05,-1610000,0,-9.165,0,-9.165,0.9061,-9.165,0.9061,-0.1814,"0"
"348",4255105421.9494,-11.1191,566401004.5168,0,-0.46483491262009,0,-0.54388668480934,0.0056,-0.46483491262009,0.0056,0,"1"
"349",350918000,9.42,204272000,6.6177433979601,0.53674362671621,1,0.31012943194706,1.4802,0.53674362671621,1.4802,0.1307,"0"
"350",295134251.2909,-0.2324,10129948.3649,0,-0.10278002950902,0,-0.15712094615475,-0.0616,-0.10278002950902,-0.0616,-0.1178,"0"
"351",47649000,0.15,-1826000,17.259654175784,0.082750949652668,0.69540958660918,0.057545803689479,0.0751,0.082750949652668,0.0751,0.1106,"0"
"352",403298000,-1.88,20763000,0,-0.027141220635857,0,-0.044351819250281,-0.06,-0.027141220635857,-0.06,-0.0688,"0"
"353",1927213000,2.49,-19224000,15.073583005552,0.045140832902227,0.75575408642711,0.029628795571636,0.0672,0.045140832902227,0.0672,-0.0362,"1"
"354",382997000,2.87,34976000,22.127098943903,0.16700130810424,0.69483314538033,0.11422021582414,0.5956,0.16700130810424,0.5956,-0.0284,"1"
